Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.185,0.32,0.99,0.6,0.115,85,57,54,27.354944976133986,12.026140388458451,7.139555045161439
0.185,0.32,0.99,0.6,0.12,82,58,53,27.24516207986192,9.762263525852827,7.208227893322173
0.185,0.32,0.99,0.6,0.125,81,59,53,27.147588424112307,8.89270842783288,7.042974379567402
0.185,0.32,0.99,0.6,0.13,84,59,51,27.53983531126645,10.059669664721799,9.037927478873042
0.185,0.32,0.99,0.6,0.135,86,60,52,28.05839210903231,10.145461631148878,9.430457971644902
0.185,0.32,0.99,0.65,0.115,88,57,54,27.66378663316715,13.140804229557961,7.314538197492593
0.185,0.32,0.99,0.65,0.12,85,59,54,27.75027496841315,10.774920528823145,7.442043984917213
0.185,0.32,0.99,0.65,0.125,86,59,54,27.915666957813194,11.282321064000039,7.743272690845837
0.185,0.32,0.99,0.65,0.13,85,59,52,27.783914365243426,10.091684716285714,9.078388824310013
0.185,0.32,0.99,0.65,0.135,84,60,52,27.936350657998048,9.545935120051446,8.958032176411512
0.185,0.32,0.99,0.75,0.115,87,58,55,27.731785125324883,12.501912666840449,6.602611088432509
0.185,0.32,0.99,0.75,0.12,86,58,54,27.70498960440564,12.156904150176867,7.420105877904781
0.185,0.32,0.99,0.75,0.125,89,59,54,28.48837475989305,12.123958317458023,8.776378757250603
0.185,0.32,0.99,0.75,0.13,88,59,50,28.304070245169335,11.427509488791177,10.7644397498596
0.185,0.32,0.99,0.75,0.135,87,60,50,28.476515563307082,10.291103328061906,11.166743908374011
0.185,0.32,0.99,0.8,0.115,88,57,53,27.699970010387744,12.966942936132847,7.903737622479601
0.185,0.32,0.99,0.8,0.12,89,57,53,27.900389336234106,13.448576327378614,8.39160013118645
0.185,0.32,0.99,0.8,0.125,88,59,53,28.26961159141218,11.805761393728353,8.79691044504768
0.185,0.32,0.99,0.8,0.13,87,59,50,28.036183080179782,10.91061168532828,10.464621381430971
0.185,0.32,0.99,0.8,0.135,88,60,50,28.46175728427655,10.641458692058958,11.304695106782436
0.185,0.32,0.99,0.85,0.115,90,53,54,26.911772433326256,16.71475281850346,6.6023390891885025
0.185,0.32,0.99,0.85,0.12,88,56,54,27.43819165413484,13.826784991470332,7.148404437802302
0.185,0.32,0.99,0.85,0.125,91,60,54,28.842425606803488,12.97705145827871,9.289932571191095
0.185,0.32,0.99,0.85,0.13,89,61,51,28.8657511587364,10.945571548499512,11.338612691634854
0.185,0.32,0.99,0.85,0.135,92,60,50,28.902117224779175,12.852206596381588,11.569581439036803
0.32,0.003,0.99,0.6,0.115,83,56,32,26.301244309536628,9.051498419548526,19.530704061823535
0.32,0.003,0.99,0.6,0.12,82,59,31,26.962361092699553,6.933401882714296,21.024994291074073
0.32,0.003,0.99,0.6,0.125,82,57,30,26.44354594359781,7.80578917332278,20.98936851829003
0.32,0.003,0.99,0.6,0.13,83,58,27,26.67896716101569,7.589584315884274,23.01335736192177
0.32,0.003,0.99,0.6,0.135,83,57,26,26.428021530326234,8.020937044574989,23.669907884490645
0.32,0.003,0.99,0.65,0.115,82,56,32,26.26174661842378,8.577909751816964,19.675285106733487
0.32,0.003,0.99,0.65,0.12,83,59,30,27.06668443122355,6.921270414313035,21.79480791071018
0.32,0.003,0.99,0.65,0.125,84,58,29,26.905301553232555,8.191520791191426,22.509895175321148
0.32,0.003,0.99,0.65,0.13,84,58,26,26.95529709819771,7.765621758872632,23.887446959905212
0.32,0.003,0.99,0.65,0.135,84,57,25,26.703386387614742,8.132975649560725,24.55699265165846
0.32,0.003,0.99,0.75,0.115,83,56,33,26.438808724928265,8.907534646863057,19.17769619647276
0.32,0.003,0.99,0.75,0.12,83,58,31,26.97316617015145,7.47231604142487,21.25214824372058
0.32,0.003,0.99,0.75,0.125,85,58,29,26.92943492649413,8.506625163939713,22.003204533928546
0.32,0.003,0.99,0.75,0.13,84,58,28,26.87397978092983,7.583094932659989,23.040387630528258
0.32,0.003,0.99,0.75,0.135,84,57,25,26.744937512344137,8.190524726133491,24.378343099740718
0.32,0.003,0.99,0.8,0.115,83,56,34,26.225891416775944,8.991878091614836,18.28249791238915
0.32,0.003,0.99,0.8,0.12,83,58,31,26.709809445594814,7.893277512773689,20.73043760686427
0.32,0.003,0.99,0.8,0.125,83,57,29,26.390399065494364,8.33209021858597,21.35373830723123
0.32,0.003,0.99,0.8,0.13,82,57,27,26.47685935122334,7.465984849471752,22.66583537003305
0.32,0.003,0.99,0.8,0.135,83,57,25,26.4377208240535,8.059091160837028,23.924629644343433
0.32,0.003,0.99,0.85,0.115,83,58,35,26.81474767829595,7.972266105508052,18.604154271091478
0.32,0.003,0.99,0.85,0.12,83,58,32,26.76903343871208,7.755399263270901,20.293703359736824
0.32,0.003,0.99,0.85,0.125,83,57,31,26.44708323281762,8.311469934677573,20.677724771122197
0.32,0.003,0.99,0.85,0.13,82,57,28,26.56218527106025,7.435353051410354,22.12779875162085
0.32,0.003,0.99,0.85,0.135,84,57,27,26.519185647283322,8.182622450109367,23.16008587740681
0.32,0.02,0.99,0.6,0.115,82,51,30,24.621036665303713,11.83668035834734,19.110945795238354
0.32,0.02,0.99,0.6,0.12,78,51,29,24.136894821305773,9.503004931749409,18.82701663966808
0.32,0.02,0.99,0.6,0.125,77,51,29,24.101743878925774,8.916763477297918,18.925252403762215
0.32,0.02,0.99,0.6,0.13,78,50,28,23.83204438281507,9.814607085234572,18.95234756197973
0.32,0.02,0.99,0.6,0.135,78,50,26,23.807414393426974,9.734482374929243,20.01628151551375
0.32,0.02,0.99,0.65,0.115,84,51,29,24.800758209065876,12.417738968357906,19.915669977348372
0.32,0.02,0.99,0.65,0.12,82,51,27,24.685009171502593,10.829868187269081,20.454568854965792
0.32,0.02,0.99,0.65,0.125,80,51,28,24.43554218228907,9.95673836492511,19.952504342497107
0.32,0.02,0.99,0.65,0.13,78,50,27,23.892158744082344,9.449413891413045,19.38694864772356
0.32,0.02,0.99,0.65,0.135,77,50,26,23.745985623598358,9.502220345600692,20.02414431670218
0.32,0.02,0.99,0.75,0.115,81,52,30,24.78622606789793,10.547767932166717,19.179826667568744
0.32,0.02,0.99,0.75,0.12,80,50,28,24.28598667369925,10.860747438590973,19.530749199343827
0.32,0.02,0.99,0.75,0.125,77,50,29,23.594035282738254,9.420476514487852,18.173465543856114
0.32,0.02,0.99,0.75,0.13,75,51,28,23.58648592191434,8.085404376562021,18.540796437714587
0.32,0.02,0.99,0.75,0.135,75,51,26,23.534813525376016,7.755532391429288,19.8515447664934
0.32,0.02,0.99,0.8,0.115,81,51,31,24.742444996836845,11.07107829966661,18.31505632901582
0.32,0.02,0.99,0.8,0.12,80,51,28,24.348351490456132,10.866791554240251,19.459989553256406
0.32,0.02,0.99,0.8,0.125,78,51,28,24.136993418811628,9.249666250180283,19.169566408084094
0.32,0.02,0.99,0.8,0.13,76,52,27,23.997010841464295,7.762353012474188,19.666415295462347
0.32,0.02,0.99,0.8,0.135,76,52,26,24.010560340034765,7.701501697820606,20.290417158414346
0.32,0.02,0.99,0.85,0.115,80,51,32,24.600248052055612,10.569899013550016,17.571944015243247
0.32,0.02,0.99,0.85,0.12,79,50,28,24.077252577874916,10.195207962336166,19.44553779396519
0.32,0.02,0.99,0.85,0.125,79,51,28,24.18470298875252,10.344120576300048,19.405913164175576
0.32,0.02,0.99,0.85,0.13,76,51,26,23.795155725593652,8.023070308898262,20.35805890302047
0.32,0.02,0.99,0.85,0.135,77,51,25,23.989406132511668,8.787730449097502,21.024816137608436
0.32,0.07,0.99,0.6,0.115,74,47,29,22.44646331652566,9.7486905647986,16.71114975215973
0.32,0.07,0.99,0.6,0.12,74,47,29,22.447657666850752,10.255414099990507,16.520054757356345
0.32,0.07,0.99,0.6,0.125,74,47,28,22.241527152408445,9.950704038767743,16.872746199363625
0.32,0.07,0.99,0.6,0.13,73,46,28,21.926834450542557,10.378125478275074,16.693446656095105
0.32,0.07,0.99,0.6,0.135,73,46,27,21.907224576417505,10.08125291271117,17.112526813395863
0.32,0.07,0.99,0.65,0.115,74,46,28,22.2321016311934,10.715654400838604,16.99873299987951
0.32,0.07,0.99,0.65,0.12,74,47,29,22.384330250719742,10.282127220519548,16.457977720922003
0.32,0.07,0.99,0.65,0.125,74,46,28,22.20852542412262,10.302426998235859,17.0397209423728
0.32,0.07,0.99,0.65,0.13,74,45,27,21.86163528887881,11.290912845753759,16.780233841074743
0.32,0.07,0.99,0.65,0.135,75,45,27,22.061371661580772,11.309927460960017,17.55694489313042
0.32,0.07,0.99,0.75,0.115,74,45,26,21.860509738805014,10.910385448687332,17.467570332182053
0.32,0.07,0.99,0.75,0.12,75,47,27,22.57626211422697,10.087569536487623,17.714222875772045
0.32,0.07,0.99,0.75,0.125,74,47,27,22.39971160560608,10.25299750132877,17.485838223795845
0.32,0.07,0.99,0.75,0.13,74,45,27,21.918493977288897,10.855688045311451,17.224373788074836
0.32,0.07,0.99,0.75,0.135,76,46,26,22.336234959456988,11.405715383343228,18.14980865814851
0.32,0.07,0.99,0.8,0.115,73,47,26,22.137642913021928,9.56736443267231,18.003942352617596
0.32,0.07,0.99,0.8,0.12,76,49,27,23.181059099587046,9.831914106682465,18.813399420598092
0.32,0.07,0.99,0.8,0.125,72,48,27,22.491911487245076,8.393018418217407,17.703224857105376
0.32,0.07,0.99,0.8,0.13,73,47,26,22.300279656784532,9.41332636574005,17.9281899756785
0.32,0.07,0.99,0.8,0.135,73,47,26,22.246709005427334,9.404440885046577,18.0557990667577
0.32,0.07,0.99,0.85,0.115,73,47,26,22.182016202199414,9.457480822134407,18.061783753658432
0.32,0.07,0.99,0.85,0.12,74,48,26,22.8247381608007,8.987197961392496,18.81939704234088
0.32,0.07,0.99,0.85,0.125,72,48,26,22.413520158417015,8.476318946934958,18.15889168682184
0.32,0.07,0.99,0.85,0.13,72,47,26,22.13868919615043,8.416980657402927,17.901164968908617
0.32,0.07,0.99,0.85,0.135,73,47,26,22.176618745797512,9.082848185991477,18.013587651405636
0.32,0.16,0.99,0.6,0.115,70,42,27,20.434810852244105,10.746047287187977,15.344356984997432
0.32,0.16,0.99,0.6,0.12,63,44,23,19.947265903555667,5.817021724761257,16.618279062415812
0.32,0.16,0.99,0.6,0.125,67,44,23,20.607406549190237,7.836155298506231,18.10548392999897
0.32,0.16,0.99,0.6,0.13,68,46,23,21.320507517651322,6.648461583908083,18.740784262827543
0.32,0.16,0.99,0.6,0.135,68,45,23,21.016537946929333,7.8030629672573575,18.283043641989888
0.32,0.16,0.99,0.65,0.115,69,42,27,20.271058365944768,10.648043605738344,15.136430542826268
0.32,0.16,0.99,0.65,0.12,65,44,23,20.169162977711203,7.173505652023737,17.00934956871955
0.32,0.16,0.99,0.65,0.125,67,44,23,20.474428719702978,7.711402067971552,17.887006815226396
0.32,0.16,0.99,0.65,0.13,67,46,23,21.20852851731688,6.442500552551966,18.558273752064146
0.32,0.16,0.99,0.65,0.135,66,45,23,20.81681811344609,6.609642014895139,17.94893058189174
0.32,0.16,0.99,0.75,0.115,70,41,28,20.059487333207606,11.757231856288852,14.063441474480781
0.32,0.16,0.99,0.75,0.12,67,42,25,19.95574195662588,9.235669459619206,15.783409351532491
0.32,0.16,0.99,0.75,0.125,69,43,24,20.349846658690304,9.791155680111407,16.76163000991599
0.32,0.16,0.99,0.75,0.13,71,44,22,20.96760782342872,10.161650142596345,19.13719796476496
0.32,0.16,0.99,0.75,0.135,73,45,21,21.730225362104875,10.112298990632846,20.371485561417757
0.32,0.16,0.99,0.8,0.115,71,41,28,20.289615129442765,12.48971274660407,14.378591319116152
0.32,0.16,0.99,0.8,0.12,66,42,25,19.91756253944854,9.00334843370204,15.637936477746983
0.32,0.16,0.99,0.8,0.125,70,43,24,20.54116397504596,10.336902861956043,17.00358964260485
0.32,0.16,0.99,0.8,0.13,70,44,22,20.891521874497215,9.559314815715785,19.013620550171083
0.32,0.16,0.99,0.8,0.135,72,45,22,21.502749575853308,9.21634192365492,19.987527292304087
0.32,0.16,0.99,0.85,0.115,70,42,27,20.438531847381668,11.234899892183458,15.104276080758073
0.32,0.16,0.99,0.85,0.12,71,43,24,20.85812104182034,10.30083003972404,17.43305910598554
0.32,0.16,0.99,0.85,0.125,67,44,23,20.328240092413147,8.140289671448864,17.19319725985185
0.32,0.16,0.99,0.85,0.13,68,45,21,20.861938591910615,7.892945716910516,19.42431480237157
0.32,0.16,0.99,0.85,0.135,67,46,21,21.030475147799095,6.764315778910623,19.63558365453818
0.32,0.32,0.99,0.6,0.115,64,40,24,18.996237533829706,8.626264827643116,14.84146663528098
0.32,0.32,0.99,0.6,0.12,62,41,23,18.824401138709455,7.856089937087751,15.838377713808033
0.32,0.32,0.99,0.6,0.125,63,40,23,18.765092054448743,8.25906383246422,15.706075347380184
0.32,0.32,0.99,0.6,0.13,61,40,24,18.464979316414016,7.393813964679419,14.662450041957603
0.32,0.32,0.99,0.6,0.135,59,40,23,18.078420228512122,6.938331367740968,14.256149244417987
0.32,0.32,0.99,0.65,0.115,62,41,24,19.046369031980078,7.088607271995007,15.259345051858558
0.32,0.32,0.99,0.65,0.12,60,41,22,18.64860998145103,6.188432333040006,15.902477237544554
0.32,0.32,0.99,0.65,0.125,61,41,22,18.57344632809209,6.835588185255426,15.741004689460647
0.32,0.32,0.99,0.65,0.13,60,40,23,18.489756005354756,6.934087170990338,14.942540263387032
0.32,0.32,0.99,0.65,0.135,62,40,23,18.547082934654377,7.719281856972682,15.293904049912117
0.32,0.32,0.99,0.75,0.115,65,39,24,18.849390535047874,9.96344063594451,14.88159072486724
0.32,0.32,0.99,0.75,0.12,63,40,22,18.839213044836903,8.144758960384884,16.06927252450541
0.32,0.32,0.99,0.75,0.125,60,40,23,18.47262842097222,7.027177678530949,15.167840124734871
0.32,0.32,0.99,0.75,0.13,63,39,24,18.55221122919739,9.048238663604574,14.721800141440516
0.32,0.32,0.99,0.75,0.135,64,39,23,18.64032405466387,9.637852263789298,15.047879947097147
0.32,0.32,0.99,0.8,0.115,68,39,24,19.25377888215114,11.522674686796714,15.516540862524892
0.32,0.32,0.99,0.8,0.12,64,40,22,18.98710402908886,8.984500483988494,16.264755606233294
0.32,0.32,0.99,0.8,0.125,62,40,23,18.693382952441027,7.454289334966474,15.48768357462928
0.32,0.32,0.99,0.8,0.13,61,40,24,18.35983685794414,7.873494632840594,14.332008595846425
0.32,0.32,0.99,0.8,0.135,62,39,24,18.334746007844217,8.470895872176198,14.462382661924266
0.32,0.32,0.99,0.85,0.115,65,40,24,19.196765977325896,9.716025930394778,15.429194947167602
0.32,0.32,0.99,0.85,0.12,64,41,22,19.14811937829583,7.991076205775938,16.550672664380485
0.32,0.32,0.99,0.85,0.125,66,41,22,19.395765694327487,9.250007808979916,16.69735894890617
0.32,0.32,0.99,0.85,0.13,67,40,23,19.426130868960293,10.156726666654208,16.151908467584615
0.32,0.32,0.99,0.85,0.135,67,40,23,19.295866471981597,10.749656626791031,16.10084927376728
0.5,0.003,0.99,0.6,0.115,66,48,33,21.71070487304027,6.101145876479225,12.993825194155395
0.5,0.003,0.99,0.6,0.12,64,45,33,20.718646449753983,6.674260104160168,11.547485592932706
0.5,0.003,0.99,0.6,0.125,62,44,33,20.036919443753696,6.510277140379772,10.202179214700424
0.5,0.003,0.99,0.6,0.13,60,43,34,19.437700309703395,6.5363432734255875,8.931401510808945
0.5,0.003,0.99,0.6,0.135,60,42,33,19.189599130588327,6.596925336032705,9.05096485874436
0.5,0.003,0.99,0.65,0.115,65,47,33,21.297010553199215,6.3185570193652065,12.285538874625546
0.5,0.003,0.99,0.65,0.12,64,44,33,20.37726119336613,7.208204525096323,10.961216799445072
0.5,0.003,0.99,0.65,0.125,62,43,33,19.71906375793327,7.145858045242232,9.65647205934107
0.5,0.003,0.99,0.65,0.13,60,43,34,19.454224579839625,6.581438368591652,8.960280796904009
0.5,0.003,0.99,0.65,0.135,60,41,33,18.856289905644374,7.283678644834812,8.479356869471822
0.5,0.003,0.99,0.75,0.115,64,47,33,21.179383317861216,5.604517895468453,12.184610230788529
0.5,0.003,0.99,0.75,0.12,63,45,33,20.385439167429567,6.6419964428412746,11.070026884842532
0.5,0.003,0.99,0.75,0.125,62,43,33,19.78942806163544,6.907170919300793,9.775611469486767
0.5,0.003,0.99,0.75,0.13,60,43,34,19.464279564292006,6.622912657389513,8.978449489810458
0.5,0.003,0.99,0.75,0.135,60,41,33,18.879456205541608,7.317114869280273,8.519453996847137
0.5,0.003,0.99,0.8,0.115,64,47,33,21.19790280915855,5.491219293891514,12.219111503753954
0.5,0.003,0.99,0.8,0.12,63,45,33,20.444394684041363,6.713311393821947,11.171837656253125
0.5,0.003,0.99,0.8,0.125,62,43,33,19.819219270985833,7.03847165719218,9.827446596102895
0.5,0.003,0.99,0.8,0.13,61,43,34,19.495000105439786,6.770451751445611,9.03179005392647
0.5,0.003,0.99,0.8,0.135,60,42,33,19.137095719015235,7.049254660920212,8.961828856824628
0.5,0.003,0.99,0.85,0.115,64,47,33,21.239830154847283,5.656655421044904,12.134247123083187
0.5,0.003,0.99,0.85,0.12,63,45,33,20.461259396133222,6.699472015512659,11.039896389549286
0.5,0.003,0.99,0.85,0.125,62,43,33,19.829389256590815,7.082150984635799,9.845476624748207
0.5,0.003,0.99,0.85,0.13,61,43,34,19.49794821287238,6.778292563771743,9.037272059319989
0.5,0.003,0.99,0.85,0.135,60,42,33,19.140109276195126,7.057575295396551,8.967144685018724
0.5,0.02,0.99,0.6,0.115,56,35,34,16.609887278751742,10.013499210863392,4.542937435493166
0.5,0.02,0.99,0.6,0.12,56,37,34,17.18957560369345,8.277264133527224,6.015002827029514
0.5,0.02,0.99,0.6,0.125,56,36,34,16.677522441548305,9.405599429566342,5.028029624174968
0.5,0.02,0.99,0.6,0.13,54,36,34,16.44309147951836,8.196066879762432,4.44185646263845
0.5,0.02,0.99,0.6,0.135,53,37,34,16.90117493038538,6.920847990218637,5.432763470459623
0.5,0.02,0.99,0.65,0.115,58,39,35,18.00496821312504,8.58887796588692,6.428331150100542
0.5,0.02,0.99,0.65,0.12,57,39,34,17.94045239806713,7.58607951154644,6.944989769390797
0.5,0.02,0.99,0.65,0.125,56,37,34,16.953656703993843,8.468771628392712,5.655527129488336
0.5,0.02,0.99,0.65,0.13,54,37,34,16.78996619266873,7.465598167431669,4.971637486581626
0.5,0.02,0.99,0.65,0.135,53,39,34,17.204771591539405,5.8786412576988525,5.877440041574378
0.5,0.02,0.99,0.75,0.115,59,38,33,17.875309854935665,8.697107642203633,7.141565665292015
0.5,0.02,0.99,0.75,0.12,58,40,33,18.168136554822254,7.645047952045209,7.479259839150498
0.5,0.02,0.99,0.75,0.125,55,37,34,17.068251989989534,8.028356910148194,5.635862859105689
0.5,0.02,0.99,0.75,0.13,56,37,34,17.225381990960017,8.455559719334621,5.40012817081259
0.5,0.02,0.99,0.75,0.135,56,38,34,17.517918323632266,7.590755624394458,6.102814691666447
0.5,0.02,0.99,0.8,0.115,58,37,34,17.481632825760684,9.323753991061695,5.876396179325849
0.5,0.02,0.99,0.8,0.12,57,39,34,17.842732669026525,7.773109748500373,6.6406595715408745
0.5,0.02,0.99,0.8,0.125,58,37,34,17.33380234421152,9.423066643274497,5.882385681145497
0.5,0.02,0.99,0.8,0.13,58,37,35,17.403531115024457,9.409053306238368,5.383947062630745
0.5,0.02,0.99,0.8,0.135,58,38,34,17.68071856513413,9.209533513633794,6.478916055047213
0.5,0.02,0.99,0.85,0.115,59,37,35,17.45806420849003,10.533271757813601,5.580095233721316
0.5,0.02,0.99,0.85,0.12,59,38,34,17.811701872455465,9.122855142265408,6.414019032831753
0.5,0.02,0.99,0.85,0.125,58,36,34,17.184262368418885,10.299818901725043,5.55778410277854
0.5,0.02,0.99,0.85,0.13,59,36,35,17.267528723161206,10.65491282699188,5.252947356074045
0.5,0.02,0.99,0.85,0.135,59,37,34,17.509350374598952,10.09468307619671,6.23166060061755
0.5,0.07,0.99,0.6,0.115,58,32,33,16.053064679550005,12.306868249152197,4.988026426533809
0.5,0.07,0.99,0.6,0.12,54,32,33,15.273020615265292,11.309775595440636,3.7626393452412255
0.5,0.07,0.99,0.6,0.125,55,31,34,15.341270831722913,11.949818119499273,3.376615291236895
0.5,0.07,0.99,0.6,0.13,55,33,34,15.63087231471101,10.983918543292393,3.3884638076234763
0.5,0.07,0.99,0.6,0.135,53,33,34,15.489655267434394,9.96429132735427,3.263202377512475
0.5,0.07,0.99,0.65,0.115,57,34,33,16.413677524730126,10.605163704145243,5.3988798967987695
0.5,0.07,0.99,0.65,0.12,54,33,33,15.598869628250178,9.803921106997905,4.188504946013538
0.5,0.07,0.99,0.65,0.125,54,33,34,15.558368255936859,10.668376139175844,3.5849045767496923
0.5,0.07,0.99,0.65,0.13,54,34,34,15.834925193857082,9.935229821856101,3.668111700405674
0.5,0.07,0.99,0.65,0.135,52,34,34,15.690179675541774,8.776935436937999,3.5438936205370197
0.5,0.07,0.99,0.75,0.115,56,34,32,16.25214030637867,10.27494413549787,5.656025176459184
0.5,0.07,0.99,0.75,0.12,53,33,33,15.423438334778435,9.781192432129576,3.9201305190871616
0.5,0.07,0.99,0.75,0.125,54,33,33,15.4771039331299,10.157906750853291,3.621178254738888
0.5,0.07,0.99,0.75,0.13,53,34,34,15.74483437274894,8.954759329656309,3.677910613880775
0.5,0.07,0.99,0.75,0.135,52,34,34,15.73092313325327,8.40213067783488,3.6263021762041436
0.5,0.07,0.99,0.8,0.115,56,35,33,16.438280448126434,10.112549638520235,5.678308524710807
0.5,0.07,0.99,0.8,0.12,54,33,33,15.721373520442278,10.24255778228847,4.138945472368372
0.5,0.07,0.99,0.8,0.125,55,33,33,15.880436577366911,10.218429354442227,4.28905556170025
0.5,0.07,0.99,0.8,0.13,54,34,34,16.043565570711863,9.451815734656144,4.174968143146584
0.5,0.07,0.99,0.8,0.135,53,34,34,15.88018302377997,9.24465895078877,3.946581870958432
0.5,0.07,0.99,0.85,0.115,59,33,32,16.258269771673206,12.839404491810285,5.676576023844582
0.5,0.07,0.99,0.85,0.12,58,32,33,15.741830833081796,12.825817927298866,4.44067997998725
0.5,0.07,0.99,0.85,0.125,57,32,33,15.648982765678586,12.435235057074557,4.3206961702202396
0.5,0.07,0.99,0.85,0.13,55,34,34,16.04166127695955,10.209019778536083,4.17148670207289
0.5,0.07,0.99,0.85,0.135,53,34,34,15.791776742977817,9.378170468563042,3.7542836785046774
0.5,0.16,0.99,0.6,0.115,50,37,34,16.512932712196182,5.405035718127948,4.367889260001956
0.5,0.16,0.99,0.6,0.12,51,37,33,16.472266890131976,5.700511581361339,5.04326092089461
0.5,0.16,0.99,0.6,0.125,53,38,34,16.98052546881631,6.034753843185358,5.549009944449724
0.5,0.16,0.99,0.6,0.13,49,37,34,16.076096564765095,5.335546365978939,3.711141010148933
0.5,0.16,0.99,0.6,0.135,48,36,34,15.657299769605196,5.494880435060495,3.1342716072110366
0.5,0.16,0.99,0.65,0.115,52,37,34,16.64282179596139,6.4512262107020435,4.593605533854195
0.5,0.16,0.99,0.65,0.12,52,37,33,16.50921282085161,6.193607640799375,5.106793516641128
0.5,0.16,0.99,0.65,0.125,52,38,34,16.89504868111723,5.7813220370331875,5.40177904699587
0.5,0.16,0.99,0.65,0.13,51,36,34,16.275431086539477,6.353823272376491,4.054683445002083
0.5,0.16,0.99,0.65,0.135,49,36,34,15.792980828489775,6.2179303385275775,3.3681255204455085
0.5,0.16,0.99,0.75,0.115,52,36,34,16.267974020697665,7.570190421916062,4.0592520040316105
0.5,0.16,0.99,0.75,0.12,54,36,33,16.527430832104578,7.944013250782783,5.4632973782631105
0.5,0.16,0.99,0.75,0.125,54,37,34,16.873296719703248,7.402703920449005,5.5349728228950905
0.5,0.16,0.99,0.75,0.13,51,36,34,16.080058963043555,6.845829163910855,3.8542652356307605
0.5,0.16,0.99,0.75,0.135,49,35,34,15.553442250671946,6.992330618885989,2.9838638970232423
0.5,0.16,0.99,0.8,0.115,51,37,34,16.669919655366662,5.981626625836345,4.740746407169949
0.5,0.16,0.99,0.8,0.12,54,37,33,16.76239495543527,7.324398057615173,5.856008557585179
0.5,0.16,0.99,0.8,0.125,52,36,34,16.482428621576183,7.075810482480266,4.862075409736166
0.5,0.16,0.99,0.8,0.13,51,36,34,16.183693806426312,6.589330666914778,4.032246997298072
0.5,0.16,0.99,0.8,0.135,49,36,34,15.741324897693001,5.985473431646765,3.3066537031691157
0.5,0.16,0.99,0.85,0.115,52,37,34,16.490479249678124,6.663227902740321,4.4724429942952
0.5,0.16,0.99,0.85,0.12,52,36,33,16.35877388638582,7.106720532658844,5.201666695969342
0.5,0.16,0.99,0.85,0.125,51,36,34,16.127325068504653,6.998867005700599,4.29069647513729
0.5,0.16,0.99,0.85,0.13,50,36,34,15.87208566717922,6.491245871660722,3.5351592461297043
0.5,0.16,0.99,0.85,0.135,49,36,35,15.905069287489553,5.721310011228803,3.3271788481701203
0.5,0.32,0.99,0.6,0.115,48,31,33,14.336421804378567,8.387974783509167,2.4623831487866954
0.5,0.32,0.99,0.6,0.12,50,31,33,14.578415992066123,9.264104014932052,2.643636127425242
0.5,0.32,0.99,0.6,0.125,45,32,34,13.941384845133776,6.848214338706082,0.8557236973324667
0.5,0.32,0.99,0.6,0.13,45,33,34,14.425926120840693,5.910493606179651,1.3118811803588204
0.5,0.32,0.99,0.6,0.135,48,33,34,14.654931899244737,7.550642114955375,1.8750485005845197
0.5,0.32,0.99,0.65,0.115,48,31,33,14.272750220059795,8.61119443275024,2.3576540104232935
0.5,0.32,0.99,0.65,0.12,49,31,33,14.293164204734282,9.168333559386593,2.167604706806625
0.5,0.32,0.99,0.65,0.125,44,31,34,13.756888514555012,7.047941336723845,0.5522680571622751
0.5,0.32,0.99,0.65,0.13,45,32,34,14.309147211236407,6.5658542996746005,1.1250217691604947
0.5,0.32,0.99,0.65,0.135,46,32,34,14.346642829578503,7.12668987258705,1.3581904769099928
0.5,0.32,0.99,0.75,0.115,49,31,33,14.29495901804182,9.07790525089855,2.492360462108306
0.5,0.32,0.99,0.75,0.12,50,31,33,14.370106508877033,9.59109622790505,2.1323027146731954
0.5,0.32,0.99,0.75,0.125,48,31,33,14.178836581178494,9.063997741002778,1.66272753846477
0.5,0.32,0.99,0.75,0.13,49,32,34,14.659424467454201,8.354925659896178,1.6715403203793278
0.5,0.32,0.99,0.75,0.135,47,33,34,14.606055315888955,7.1670079123629655,1.734277910605142
0.5,0.32,0.99,0.8,0.115,48,31,33,14.125182342085413,8.564047057161044,2.1999561469665974
0.5,0.32,0.99,0.8,0.12,48,31,33,14.083219733632077,8.74398709183427,1.6384025534365576
0.5,0.32,0.99,0.8,0.125,47,31,33,13.990358496079999,8.643474344405016,1.3383897813586287
0.5,0.32,0.99,0.8,0.13,48,32,34,14.576260030246438,7.987568880292728,1.528256844580833
0.5,0.32,0.99,0.8,0.135,48,33,34,14.725564504220944,7.738011343382201,1.940248809007239
0.5,0.32,0.99,0.85,0.115,49,32,32,14.538486995828361,8.819469717462253,2.9113440964995574
0.5,0.32,0.99,0.85,0.12,50,31,33,14.453471852766143,9.979638337981294,2.2764764445419416
0.5,0.32,0.99,0.85,0.125,49,30,33,14.142694546003792,9.921411412346536,1.6014471698899357
0.5,0.32,0.99,0.85,0.13,52,32,34,15.08232516112168,9.909247718550617,2.4002022765352016
0.5,0.32,0.99,0.85,0.135,51,33,34,15.164240980702612,9.289726424856038,2.6960262126978884
0.002,0.003,0.01,0.6,0.115,249,210,185,87.0980855127019,9.942349344106594,17.645567393547413
0.002,0.003,0.01,0.6,0.12,249,211,184,87.16287190543855,9.6297520136841,18.17359408239152
0.002,0.003,0.01,0.6,0.125,249,211,184,87.28933562679428,9.617318420633014,18.175330423324443
